# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Oct 15 10:57:52 2024
#
# COLUMN pl_name:        Planet Name
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN pl_massj:       Planet Mass [Jupiter mass]
# COLUMN pl_massjerr1:   Planet Mass Upper Unc. [Jupiter mass]
# COLUMN pl_massjerr2:   Planet Mass Lower Unc. [Jupiter mass]
# COLUMN pl_massjlim:    Planet Mass Limit Flag [Jupiter mass]
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag [Earth mass]
# COLUMN pl_orbsmax:     Planet-star Projected Semi-major Axis [au]
# COLUMN pl_orbsmaxerr1: Planet-star Projected Semi-major Axis Upper Unc.
# COLUMN pl_orbsmaxerr2: Planet-star Projected Semi-major Axis Lower Unc.
# COLUMN pl_orbsmaxlim:  Planet-star Projected Semi-major Axis Limit Flag
# COLUMN st_mass:        Lens Mass [Solar mass]
# COLUMN st_masserr1:    Lens Mass Upper Unc.
# COLUMN st_masserr2:    Lens Mass Lower Unc.
# COLUMN st_masslim:     Lens Mass Limit Flag
# COLUMN sy_dist:        Lens Distance [pc]
# COLUMN sy_disterr1:    Lens Distance Upper Unc.
# COLUMN sy_disterr2:    Lens Distance Lower Unc.
# COLUMN sy_distlim:     Lens Distance Limit Flag
# COLUMN ml_dists:       Source Distance [pc]
# COLUMN ml_distserr1:   Source Distance Upper Unc.
# COLUMN ml_distserr2:   Source Distance Lower Unc.
# COLUMN ml_distslim:    Source Distance Limit Flag
# COLUMN ml_tsepmin:     Time of Lens-source Minimum Separation [days]
# COLUMN ml_tsepminerr1: Time of Lens-source Minimum Separation Upper Unc.
# COLUMN ml_tsepminerr2: Time of Lens-source Minimum Separation Lower Unc.
# COLUMN ml_tsepminlim:  Time of Lens-source Minimum Separation Limit Flag
# COLUMN ml_sepminnorm:  Normalized Lens-source Minimum Separation
# COLUMN ml_sepminnormerr1: Normalized Lens-source Minimum Separation Upper Unc.
# COLUMN ml_sepminnormerr2: Normalized Lens-source Minimum Separation Lower Unc.
# COLUMN ml_sepminnormlim: Normalized Lens-source Minimum Separation Limit Flag
# COLUMN ml_xtimeein:    Einstein Crossing Time [days]
# COLUMN ml_xtimeeinerr1: Einstein Crossing Time Upper Unc.
# COLUMN ml_xtimeeinerr2: Einstein Crossing Time Lower Unc.
# COLUMN ml_xtimeeinlim: Einstein Crossing Time Limit Flag
# COLUMN ml_radsnorm:    Normalized Source Angular Radius (10^-3)
# COLUMN ml_radsnormerr1: Normalized Angular Radius Upper Unc.
# COLUMN ml_radsnormerr2: Normalized Angular Radius Lower Unc.
# COLUMN ml_radsnormlim: Normalized Angular Radius Limit Flag
# COLUMN ml_sepinsnorp:  Instantaneous Planet-star Projected and Normalized Separation
# COLUMN ml_sepinsnorperr1: Instantaneous Planet-star Projected and Normalized Separation Upper Unc.
# COLUMN ml_sepinsnorperr2: Instantaneous Planet-star Projected and Normalized Separation Lower Unc.
# COLUMN ml_sepinsnorplim: Instantaneous Planet-star Projected and Normalized Separation Limit Flag
# COLUMN ml_massratio:   Planet-star Mass Ratio (10^-4)
# COLUMN ml_massratioerr1: Planet-star Mass Ratio Upper Unc.
# COLUMN ml_massratioerr2: Planet-star Mass Ratio Lower Unc.
# COLUMN ml_massratiolim: Planet-star Mass Ratio Limit Flag
# COLUMN ml_angstlax:    Source Trajectory-lens Axis Angle [rad]
# COLUMN ml_angstlaxerr1: Source Trajectory-lens Axis Angle Upper Unc.
# COLUMN ml_angstlaxerr2: Source Trajectory-lens Axis Angle Lower Unc.
# COLUMN ml_angstlaxlim: Source Trajectory-lens Axis Angle Limit Flag
# COLUMN ml_magis:       Source I-band [mag]
# COLUMN ml_magiserr1:   Source I-band Upper Unc.
# COLUMN ml_magiserr2:   Source I-band Lower Unc.
# COLUMN ml_magislim:    Source I-band Limit Flag
# COLUMN ml_magibl:      Blend I-band [mag]
# COLUMN ml_magiblerr1:  Blend I-band Upper Unc.
# COLUMN ml_magiblerr2:  Blend I-band Lower Unc.
# COLUMN ml_magibllim:   Blend I-band Limit Flag
# COLUMN ml_radeinang:   Angular Einstein Radius [mas]
# COLUMN ml_radeinangerr1: Angular Einstein Radius Upper Unc.
# COLUMN ml_radeinangerr2: Angular Einstein Radius Lower Unc.
# COLUMN ml_radeinanglim: Angular Einstein Radius Limit Flag
# COLUMN ml_pmrells:     Lens-source Relative Proper Motion [mas/yr]
# COLUMN ml_pmrellserr1: Lens-source Relative Proper Motion Upper Unc.
# COLUMN ml_pmrellserr2: Lens-source Relative Proper Motion Lower Unc.
# COLUMN ml_pmrellslim:  Lens-source Relative Proper Motion Limit Flag
# COLUMN ml_modeldef:    Default Model
# COLUMN htmllink:       Reference
#
pl_name,rastr,ra,decstr,dec,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2,sy_distlim,ml_dists,ml_distserr1,ml_distserr2,ml_distslim,ml_tsepmin,ml_tsepminerr1,ml_tsepminerr2,ml_tsepminlim,ml_sepminnorm,ml_sepminnormerr1,ml_sepminnormerr2,ml_sepminnormlim,ml_xtimeein,ml_xtimeeinerr1,ml_xtimeeinerr2,ml_xtimeeinlim,ml_radsnorm,ml_radsnormerr1,ml_radsnormerr2,ml_radsnormlim,ml_sepinsnorp,ml_sepinsnorperr1,ml_sepinsnorperr2,ml_sepinsnorplim,ml_massratio,ml_massratioerr1,ml_massratioerr2,ml_massratiolim,ml_angstlax,ml_angstlaxerr1,ml_angstlaxerr2,ml_angstlaxlim,ml_magis,ml_magiserr1,ml_magiserr2,ml_magislim,ml_magibl,ml_magiblerr1,ml_magiblerr2,ml_magibllim,ml_radeinang,ml_radeinangerr1,ml_radeinangerr2,ml_radeinanglim,ml_pmrells,ml_pmrellserr1,ml_pmrellserr2,ml_pmrellslim,ml_modeldef,htmllink
OGLE-2016-BLG-1195L b,17h55m23.5s,268.847931,-30d12m26.1s,-30.207251,0.00450000,0.00140000,-0.00100000,0,1.43000000,0.45000000,-0.32000000,0,1.16000000,0.16000000,-0.13000000,0,0.07800000,0.01600000,-0.01200000,0,3910.00000000,420.00000000,-460.00000000,0,,,,,2457568.76930000,0.00130000,-0.00130000,0,0.05317000,0.00075000,-0.00075000,0,9.96000000,0.11000000,-0.11000000,0,2.89000000,0.34000000,-0.38000000,0,0.98390000,0.00680000,-0.00720000,0,0.54600000,0.08100000,-0.07100000,0,0.96840000,0.00220000,-0.00220000,0,18.99000000,0.02000000,-0.02000000,0,,,,,0.28600000,0.05300000,-0.03800000,0,8.70000000,1.60000000,-1.20000000,0,1,<a refstr=SHVARTZVALD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...840L...3S/abstract target=ref>Shvartzvald et al. 2017</a>
OGLE-2016-BLG-0263L b,17h59m34.9s,269.895416,-31d49m07.0s,-31.818611,4.10000000,6.50000000,-2.50000000,0,1300.00000000,2100.00000000,-790.00000000,0,5.40000000,1.10000000,-1.60000000,0,0.13000000,0.21000000,-0.08000000,0,6500.00000000,1300.00000000,-1900.00000000,0,,,,,2457470.43200000,0.03600000,-0.03600000,0,0.59900000,0.03100000,-0.03100000,0,15.92000000,0.51000000,-0.51000000,0,,,,,4.86000000,0.15000000,-0.15000000,0,297.00000000,9.00000000,-9.00000000,0,0.16300000,0.00300000,-0.00300000,0,15.89000000,,,0,,,,,,,,,,,,,0,<a refstr=HAN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..133H/abstract target=ref>Han et al. 2017</a>
OGLE-2012-BLG-0358L b,17h42m46.77s,265.694875,-24d15m39.6s,-24.261000,1.89000000,0.19000000,-0.19000000,0,601.00000000,60.00000000,-60.00000000,0,0.89000000,0.03000000,-0.03000000,0,0.02300000,0.00200000,-0.00200000,0,1790.00000000,120.00000000,-120.00000000,0,7600.00000000,,,0,2456040.33000000,0.01000000,-0.01000000,0,0.09800000,0.00100000,-0.00100000,0,26.47000000,0.11000000,-0.11000000,0,2.36000000,0.01000000,-0.01000000,0,1.69600000,0.00300000,-0.00300000,0,1253.10000000,15.40000000,-15.40000000,0,-0.72100000,0.00100000,-0.00100000,0,,,,,,,,,0.29000000,0.03000000,-0.03000000,0,4.02000000,0.37000000,-0.37000000,0,0,<a refstr=HAN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778...38H/abstract target=ref> Han et al. 2013 </a>
OGLE-2017-BLG-1375L b,17h56m37.17s,269.154875,-30d18m41.1s,-30.311417,,,,0,,,,0,,,,0,,,,,,,,,,,,,2457969.90900000,0.02000000,-0.02000000,0,0.03500000,0.00200000,-0.00200000,0,101.36000000,3.66000000,-3.66000000,0,0.34000000,0.02000000,-0.02000000,0,0.83700000,0.00400000,-0.00400000,0,134.60000000,4.90000000,-4.90000000,0,5.10000000,0.00500000,-0.00500000,0,22.10000000,0.02000000,-0.02000000,0,,,,,0.99000000,0.13000000,-0.13000000,0,3.56000000,0.45000000,-0.45000000,0,0,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.110H/abstract target=ref>Han et al. 2020</a>
KMT-2016-BLG-1107L b,17h45m40.26s,266.417750,-26d01m54.48s,-26.031800,0.09000000,0.09600000,-0.03700000,0,29.00000000,31.00000000,-12.00000000,0,1.06500000,0.19200000,-0.18900000,0,0.02200000,0.02300000,-0.00900000,0,7481.00000000,748.00000000,-708.00000000,0,,,,,2457509.22700000,0.05700000,-0.05700000,0,0.93200000,0.05700000,-0.05700000,0,20.38000000,0.80500000,-0.80500000,0,184.11000000,24.23000000,-24.23000000,0,2.96500000,0.10400000,-0.10400000,0,39.80000000,5.90000000,-5.90000000,0,0.44100000,0.01200000,-0.01200000,0,,,,,,,,,0.04800000,0.00700000,-0.00700000,0,0.85000000,0.13000000,-0.13000000,0,0,<a refstr=HWANG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...23H/abstract target=ref>Hwang et al. 2019</a>
OGLE-2015-BLG-1771L b,17h55m11.76s,268.799000,-28d51m45.90s,-28.862750,0.39700000,0.62000000,-0.22700000,0,126.00000000,197.00000000,-72.00000000,0,0.77000000,0.15000000,-0.15000000,0,0.08500000,0.13200000,-0.04700000,0,6830.00000000,1050.00000000,-1170.00000000,0,,,,,2457235.62000000,0.01000000,-0.01000000,0,0.11400000,0.00600000,-0.00600000,0,4.53000000,0.18000000,-0.18000000,0,3.64000000,0.34000000,-0.34000000,0,0.99800000,0.00800000,-0.00800000,0,44.70000000,5.10000000,-5.10000000,0,3.88200000,0.00700000,-0.00700000,0,21.86000000,0.06000000,-0.06000000,0,20.99000000,0.03000000,-0.03000000,0,0.11500000,0.02100000,-0.02100000,0,9.20000000,1.70000000,-1.60000000,0,0,<a refstr=ZHANG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..116Z/abstract target=ref>Zhang et al. 2020</a>
MOA-2009-BLG-319L b,18h06m58.13s,271.742208,-24d49m10.89s,-26.819692,0.20000000,0.10000000,-0.10000000,0,50.00000000,44.00000000,-24.00000000,0,2.00000000,0.40000000,-0.40000000,0,0.38000000,0.34000000,-0.18000000,0,6100.00000000,1100.00000000,-1200.00000000,0,,,,,2455006.99482000,0.00006000,-0.00006000,0,0.00622000,0.00003000,-0.00003000,0,16.57000000,0.08000000,-0.08000000,0,1.92900000,0.01000000,-0.01000000,0,0.97537000,0.00007000,-0.00007000,0,3.95000000,0.02000000,-0.02000000,0,5.76770000,0.00050000,-0.00050000,0,19.82000000,,,0,,,,,0.34000000,0.03000000,-0.03000000,0,7.52000000,0.65000000,-0.65000000,0,0,<a refstr=MIYAKE_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...728..120M/abstract target=ref> Miyake et al. 2011 </a>
OGLE-2017-BLG-1375L b,17h56m37.17s,269.154875,-30d18m41.1s,-30.311417,13.16000000,9.17000000,-3.62000000,0,4183.00000000,2910.00000000,-1150.00000000,0,4.71000000,1.56000000,-1.00000000,0,0.85000000,0.59000000,-0.23000000,0,4070.00000000,1350.00000000,-860.00000000,0,,,,,2457969.64500000,0.02800000,-0.02800000,0,0.02800000,0.00200000,-0.00200000,0,103.03000000,7.93000000,-7.93000000,0,0.36000000,0.03000000,-0.03000000,0,1.26900000,0.00500000,-0.00500000,0,148.10000000,11.50000000,-11.50000000,0,5.06800000,0.00600000,-0.00600000,0,22.10000000,0.02000000,-0.02000000,0,,,,,0.99000000,0.13000000,-0.13000000,0,3.56000000,0.45000000,-0.45000000,0,0,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.110H/abstract target=ref>Han et al. 2020</a>
OGLE-2017-BLG-1375L b,17h56m37.17s,269.154875,-30d18m41.1s,-30.311417,13.27000000,9.39000000,-3.58000000,0,4218.00000000,2980.00000000,-1140.00000000,0,4.72000000,1.64000000,-1.00000000,0,0.85000000,0.60000000,-0.23000000,0,4080.00000000,1420.00000000,-870.00000000,0,,,,,2457969.63000000,0.03100000,-0.03100000,0,-0.02800000,0.00200000,-0.00200000,0,101.98000000,5.37000000,-5.37000000,0,0.36000000,0.03000000,-0.03000000,0,1.26800000,0.00500000,-0.00500000,0,148.80000000,8.40000000,-8.40000000,0,-5.06900000,0.00500000,-0.00500000,0,22.10000000,0.02000000,-0.02000000,0,,,,,0.99000000,0.13000000,-0.13000000,0,3.56000000,0.45000000,-0.45000000,0,0,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.110H/abstract target=ref>Han et al. 2020</a>
OGLE-2019-BLG-0468L b,17h45m37.44s,266.406000,-24d26m50.2s,-24.447278,,,,,,,,,,,,,,,,,,,,,,,,,2458594.30400000,0.02400000,-0.02400000,0,0.01273000,0.00054000,-0.00054000,0,76.24000000,2.61000000,-2.61000000,0,0.43000000,0.04000000,-0.04000000,0,1.10700000,0.00500000,-0.00500000,0,42.60000000,1.80000000,-1.80000000,0,2.56300000,0.00900000,-0.00900000,0,22.01800000,0.00400000,-0.00400000,0,,,,,0.91000000,0.13000000,-0.13000000,0,4.41000000,0.63000000,-0.63000000,0,0,<a refstr=HAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A..93H/abstract target=ref>Han et al. 2022</a>
OGLE-2017-BLG-1375L b,17h56m37.17s,269.154875,-30d18m41.1s,-30.311417,,,,0,,,,0,,,,0,,,,,,,,,,,,,2457969.91900000,0.02000000,-0.02000000,0,0.03500000,0.00200000,-0.00200000,0,101.81000000,3.82000000,-3.82000000,0,0.36000000,0.02000000,-0.02000000,0,1.27400000,0.00500000,-0.00500000,0,153.00000000,6.30000000,-6.30000000,0,5.07100000,0.00500000,-0.00500000,0,22.10000000,0.02000000,-0.02000000,0,,,,,0.99000000,0.13000000,-0.13000000,0,3.56000000,0.45000000,-0.45000000,0,0,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.110H/abstract target=ref>Han et al. 2020</a>
OGLE-2019-BLG-0468L b,17h45m37.44s,266.406000,-24d26m50.2s,-24.447278,,,,,,,,,,,,,,,,,,,,,,,,,2458594.30100000,0.02300000,-0.02300000,0,0.01238000,0.00077000,-0.00077000,0,77.92000000,3.56000000,-3.56000000,0,0.43000000,0.05000000,-0.05000000,0,1.09000000,0.00600000,-0.00600000,0,39.20000000,2.80000000,-2.80000000,0,2.56700000,0.00900000,-0.00900000,0,22.01800000,0.00400000,-0.00400000,0,,,,,0.91000000,0.13000000,-0.13000000,0,4.41000000,0.63000000,-0.63000000,0,0,<a refstr=HAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A..93H/abstract target=ref>Han et al. 2022</a>
MOA-2012-BLG-006L b,18h01m46.31s,270.442963,-29d06m31.6s,-29.108778,8.40000000,4.60000000,-3.90000000,0,2700.00000000,1500.00000000,-1200.00000000,0,10.20000000,1.80000000,-2.40000000,0,0.49000000,0.27000000,-0.23000000,0,5300.00000000,800.00000000,-1300.00000000,0,,,,,2456046.87000000,0.12000000,-0.12000000,0,1.43200000,0.03200000,-0.03200000,0,20.69000000,0.35000000,-0.35000000,0,11.90000000,1.60000000,-2.30000000,0,4.40500000,0.06900000,-0.06900000,0,165.00000000,5.50000000,-5.50000000,0,0.35200000,0.00300000,-0.00300000,0,16.24700000,,,0,,,,,0.48900000,0.12600000,-0.03800000,0,7.69000000,1.10000000,-0.76000000,0,1,<a refstr=POLESKI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...604A.103P/abstract target=ref>Poleski et al. 2017</a>
MOA-2010-BLG-073L b,18h10m11.342s,272.547258,-26d31m22.544s,-26.522932,11.00000000,2.00000000,-2.00000000,0,3500.00000000,640.00000000,-640.00000000,0,1.21000000,0.16000000,-0.16000000,0,0.16000000,0.03000000,-0.03000000,0,2800.00000000,400.00000000,-400.00000000,0,,,,,2455344.69000000,0.02000000,-0.02000000,0,0.38600000,0.00100000,-0.00100000,0,44.30000000,0.10000000,-0.10000000,0,16.50000000,0.10000000,-0.10000000,0,0.77500000,0.00070000,-0.00070000,0,654.00000000,6.00000000,-6.00000000,0,0.22100000,0.00700000,-0.00700000,0,15.55400000,0.00700000,-0.00700000,0,,,,,0.55700000,0.09000000,-0.09000000,0,4.60000000,0.40000000,-0.40000000,0,1,<a refstr=STREET_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...763...67S/abstract target=ref> Street et al. 2013 </a>
OGLE-2016-BLG-0263L b,17h59m34.9s,269.895416,-31d49m07.0s,-31.818611,4.10000000,6.50000000,-2.50000000,0,1300.00000000,2100.00000000,-790.00000000,0,5.40000000,1.10000000,-1.60000000,0,0.13000000,0.21000000,-0.08000000,0,6500.00000000,1300.00000000,-1900.00000000,0,,,,,2457470.43300000,0.03600000,-0.03600000,0,0.58100000,0.02700000,-0.02700000,0,16.24000000,0.45000000,-0.45000000,0,,,,,4.72000000,0.12000000,-0.12000000,0,306.00000000,8.00000000,-8.00000000,0,0.09500000,0.00200000,-0.00200000,0,15.89000000,,,0,,,,,,,,,,,,,1,<a refstr=HAN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..133H/abstract target=ref>Han et al. 2017</a>
KMT-2019-BLG-1339L b,17h42m58.42s,265.743417,-25d34m26.1s,-25.573917,1.27000000,1.05000000,-0.74000000,0,404.00000000,334.00000000,-240.00000000,0,2.80000000,3.38000000,-2.07000000,0,0.49000000,0.40000000,-0.28000000,0,6000.00000000,1260.00000000,-1640.00000000,0,,,,,2458666.39300000,0.00300000,-0.00300000,0,0.01593000,0.00096000,-0.00096000,0,16.45000000,0.70000000,-0.70000000,0,1.38000000,0.30000000,-0.30000000,0,1.15000000,0.04000000,-0.04000000,0,25.00000000,7.70000000,-7.70000000,0,4.79700000,0.01500000,-0.01500000,0,20.89000000,0.01000000,-0.01000000,0,,,,,0.55000000,0.13000000,-0.13000000,0,12.08000000,2.89000000,-2.89000000,0,0,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160...64H/abstract target=ref>Han et al. 2020</a>
KMT-2017-BLG-0165L b,17h58m35.92s,269.649667,-28d08m01.21s,-28.133669,0.11000000,0.05000000,-0.04000000,0,34.00000000,15.00000000,-12.00000000,0,3.45000000,0.98000000,-0.95000000,0,0.76000000,0.34000000,-0.27000000,0,4530.00000000,1040.00000000,-980.00000000,0,,,,,2457853.71000000,0.06700000,-0.06700000,0,-0.03500000,0.01100000,-0.01100000,0,42.12900000,0.93200000,-0.93200000,0,0.78340000,0.10720000,-0.10720000,0,0.95300000,0.01300000,-0.01300000,0,1.34800000,0.09000000,-0.09000000,0,-5.82100000,0.03300000,-0.03300000,0,18.43000000,0.02000000,-0.02000000,0,,,,,0.80000000,0.13000000,-0.13000000,0,6.93000000,1.15000000,-1.15000000,0,1,<a refstr=JUNG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...72J/abstract target=ref>Jung et al. 2019</a>
MOA-2013-BLG-220L b,18h03m56.5s,270.985417,-29d32m41s,-29.544722,,,,0,,,,0,,,,0,0.77000000,,,1,6500.00000000,,,1,,,,,2456386.91990000,0.00090000,-0.00090000,0,0.01323000,0.00040000,-0.00040000,0,13.23000000,0.05000000,-0.05000000,0,1.54000000,0.01000000,-0.01000000,0,0.98570000,0.00010000,-0.00010000,0,30.10000000,0.20000000,-0.20000000,0,4.56400000,0.00300000,-0.00300000,0,19.20500000,0.00300000,-0.00300000,0,,,,,0.45600000,0.00300000,-0.00300000,0,12.57000000,0.08000000,-0.08000000,0,0,<a refstr=YEE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...790...14Y/abstract target=ref>Yee et al. 2014</a>
OGLE-2016-BLG-0613L AB b,17h57m02.50s,269.260406,-28d06m58.2s,-28.116167,2.74000000,2.23000000,-1.51000000,0,871.00000000,709.00000000,-480.00000000,0,4.19000000,1.84000000,-1.67000000,0,0.80000000,0.65000000,-0.43000000,0,3190.00000000,1400.00000000,-1270.00000000,0,,,,,2457494.15300000,0.04800000,-0.04800000,0,0.02100000,0.00100000,-0.00100000,0,74.62000000,1.69000000,-1.69000000,0,0.22000000,0.02000000,-0.02000000,0,1.16800000,0.00800000,-0.00800000,0,32.70000000,2.40000000,-2.40000000,0,5.33200000,0.01600000,-0.01600000,0,23.00000000,0.05000000,-0.05000000,0,19.50000000,,,0,1.15000000,0.22000000,-0.22000000,0,5.64000000,1.11000000,-1.11000000,0,0,<a refstr=HAN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..223H/abstract target=ref>Han et al. 2017</a>
OGLE-2019-BLG-0468L c,17h45m37.44s,266.406000,-24d26m50.2s,-24.447278,,,,,,,,,,,,,,,,,,,,,,,,,2458594.30100000,0.02300000,-0.02300000,0,0.01238000,0.00077000,-0.00077000,0,77.92000000,3.56000000,-3.56000000,0,0.43000000,0.05000000,-0.05000000,0,1.47900000,0.01600000,-0.01600000,0,141.30000000,9.60000000,-9.60000000,0,2.56700000,0.00900000,-0.00900000,0,22.01800000,0.00400000,-0.00400000,0,,,,,0.91000000,0.13000000,-0.13000000,0,4.41000000,0.63000000,-0.63000000,0,0,<a refstr=HAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A..93H/abstract target=ref>Han et al. 2022</a>
MOA-2022-BLG-249L b,17h55m27.73s,268.865542,-28d18m21.82s,-28.306061,0.01519688,0.00453075,-0.00453075,0,4.83000000,1.44000000,-1.44000000,0,1.45000000,0.31000000,-0.31000000,0,0.18000000,0.05000000,-0.05000000,0,2000.00000000,420.00000000,-420.00000000,0,,,,,2459727.19500000,0.00600000,-0.00600000,0,-0.02200000,0.00100000,-0.00100000,0,133.82000000,2.75000000,-2.75000000,0,1.20000000,,,1,0.96100000,0.00200000,-0.00200000,0,0.90000000,0.05000000,-0.05000000,0,-3.59900000,0.00200000,-0.00200000,0,,,,,,,,,0.46000000,,,0,1.25000000,,,0,0,<a refstr=HAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...674A..89H/abstract target=ref>Han et al. 2023</a>
OGLE-2016-BLG-0613L AB b,17h57m02.50s,269.260406,-28d06m58.2s,-28.116167,1.17000000,1.33000000,-0.76000000,0,372.00000000,423.00000000,-240.00000000,0,3.04000000,0.15000000,-0.13000000,0,0.63000000,0.72000000,-0.41000000,0,2930.00000000,1590.00000000,-1440.00000000,0,,,,,2457489.92000000,0.03900000,-0.03900000,0,0.03800000,0.00100000,-0.00100000,0,52.01000000,0.10000000,-0.10000000,0,0.25000000,0.02000000,-0.02000000,0,0.67700000,0.00400000,-0.00400000,0,17.70000000,0.50000000,-0.50000000,0,1.85200000,0.01100000,-0.01100000,0,21.96000000,0.01000000,-0.01000000,0,19.57000000,,,0,1.63000000,0.32000000,-0.32000000,0,11.50000000,2.20000000,-2.20000000,0,0,<a refstr=HAN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..223H/abstract target=ref>Han et al. 2017</a>
OGLE-2015-BLG-0966L b,17h55m01.02s,268.754250,-29d02m49.6s,-29.047111,0.06600000,0.00600000,-0.00600000,0,21.00000000,2.00000000,-2.00000000,0,2.70000000,,,0,0.38000000,0.04000000,-0.04000000,0,3300.00000000,,,0,8000.00000000,,,0,2457205.19530000,0.00130000,-0.00130000,0,0.01136000,0.00010000,-0.00010000,0,57.80000000,0.40000000,-0.40000000,0,1.40000000,0.01500000,-0.01500000,0,1.11460000,0.00320000,-0.00320000,0,1.67000000,0.05000000,-0.05000000,0,0.88300000,0.00200000,-0.00200000,0,,,,,,,,,0.76000000,0.07000000,-0.07000000,0,4.80000000,0.50000000,-0.50000000,0,0,<a refstr=STREET_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...819...93S/abstract target=ref>Street et al. 2016</a>
OGLE-2014-BLG-1722L b,17h55m00.57s,268.752380,-31d28m08.6s,-31.469055,0.17300000,0.16200000,-0.10400000,0,55.00000000,51.40000000,-33.20000000,0,1.50000000,0.60000000,-0.60000000,0,0.39000000,0.36000000,-0.24000000,0,6380.00000000,1290.00000000,-1930.00000000,0,,,,,2456900.21900000,0.01200000,-0.01100000,0,-0.13100000,0.00400000,-0.00300000,0,23.90900000,0.80100000,-0.58200000,0,6.00000000,5.00000000,-4.00000000,0,0.75400000,0.00600000,-0.00500000,0,4.26300000,0.67800000,-0.60700000,0,0.24200000,0.03500000,-0.03200000,0,18.88000000,0.04000000,-0.04000000,0,,,,,,,,,,,,,0,<a refstr=SUZUKI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..263S/abstract target=ref>Suzuki et al. 2018</a>
KMT-2016-BLG-1836L b,17h53m00.08s,268.250333,-30d02m26.70s,-30.040750,2.20000000,1.80000000,-1.20000000,0,700.00000000,570.00000000,-380.00000000,0,2.70000000,0.70000000,-0.70000000,0,0.51000000,0.41000000,-0.28000000,0,6300.00000000,1300.00000000,2700.00000000,0,,,,,2457487.60000000,0.04000000,-0.04000000,0,0.06100000,0.00500000,-0.00500000,0,50.00000000,3.10000000,-3.10000000,0,2.20000000,,,1,0.89000000,0.02000000,-0.02000000,0,43.00000000,6.00000000,-6.00000000,0,5.84900000,0.02300000,-0.02300000,0,22.01000000,0.05000000,-0.05000000,0,18.25000000,0.01000000,-0.01000000,0,,,,,3.30000000,1.50000000,-0.90000000,0,0,<a refstr=YANG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...98Y/abstract target=ref>Yang et al. 2020</a>
